location,country,date,current_infected,cumulative_infected,new_infected,deaths,recovered,recovery_rate,mortality_rate,population_impact_percentage
San Jose,International,2024-01-12,148142,232420,119954,89,84189,36.22278633508304,0.038292745891059285,6.238684298470124
San Jose,International,2024-01-13,38345,110867,15645,4953,67569,60.945998358393396,4.467515130742241,1.1660291913794172
San Jose,International,2024-01-14,12824,26585,10321,23,13738,51.675757005830356,0.08651495204062441,1.2270162343686393
San Jose,International,2024-01-15,146683,201568,11970,6708,48177,23.901115256389904,3.3279091919352277,8.885977368019422
San Jose,India,2024-01-16,83714,259739,61390,6227,169798,65.37254705685322,2.397406627422143,3.7953057787091793
San Jose,India,2024-01-17,224963,338958,174272,247,113748,33.55813994654205,0.07287038512146048,5.344077468769141
San Jose,India,2024-01-18,40202,187549,6359,7000,140347,74.83217719102741,3.7323579437906895,3.3269738213394002
San Jose,India,2024-01-19,32387,56053,5589,138,23528,41.97455979162578,0.2461955649117799,0.5774499177860406
San Jose,India,2024-01-20,73004,242761,38906,6671,163086,67.17965406304967,2.7479702258600023,7.451335240256689
San Jose,International,2024-01-21,23567,67414,5100,1636,42211,62.61459044115466,2.4267956210876083,1.2182941099399565
San Jose,India,2024-01-22,4561,19427,4411,537,14329,73.75817161682194,2.764194162763165,0.698371066652431
San Jose,India,2024-01-23,82250,94154,70523,1571,10333,10.974573570958217,1.6685430252564946,4.576096053594671
San Jose,India,2024-01-24,91592,186538,54794,2426,92520,49.59847323333583,1.3005393003034236,4.077022321138781
San Jose,International,2024-01-25,71730,356067,63494,2062,282275,79.2758104514038,0.5791044943788669,4.651419500254604
San Jose,India,2024-01-26,10678,380285,9666,18353,351254,92.36598866639494,4.8261172541646395,8.716753031557815
San Jose,India,2024-01-27,144797,406026,91049,1110,260119,64.0646165516494,0.273381507588184,7.070093573487524
San Jose,International,2024-01-28,283442,443251,53987,8442,151367,34.14927433891858,1.9045642311015656,7.088463829006009
San Jose,India,2024-01-29,10377,11880,9959,487,1016,8.552188552188552,4.0993265993265995,0.32050866992139443
San Jose,International,2024-01-30,31310,188184,18917,183,156691,83.26478340347745,0.09724524933044254,5.282424620100464
San Jose,International,2024-01-31,171740,607390,70301,19797,415853,68.46556578145837,3.2593556034837587,6.3886999980541175
San Jose,International,2024-02-01,50678,290164,15707,12929,226557,78.0789484567348,4.455756055196371,3.0188489226147643
San Jose,India,2024-02-02,369222,630450,84797,11151,250077,39.666428741375206,1.7687366167023555,7.087116848002956
San Jose,International,2024-02-03,47312,58013,13779,1282,9419,16.23601606536466,2.209849516487684,3.914898383914183
San Jose,International,2024-02-04,546500,757053,46282,2595,207958,27.46941099236117,0.3427765295164275,7.883368880637906
San Jose,India,2024-02-05,44761,89536,9468,732,44043,49.19026983559686,0.8175482487491065,2.8942023827648593
San Jose,International,2024-02-06,41088,52270,24543,2395,8787,16.8107901281806,4.581978190166444,7.538869818559436
San Jose,International,2024-02-07,79213,82912,27000,1235,2464,2.9718255499807023,1.4895310690852952,2.230563879726248
San Jose,International,2024-02-08,13784,41996,5220,1862,26350,62.7440708638918,4.433755595771026,1.309809819331952
San Jose,International,2024-02-09,245423,298044,210572,4111,48510,16.276120304384587,1.3793265423897143,7.303258316092755
San Jose,International,2024-02-10,247,29490,247,869,28374,96.21566632756867,2.9467616141064767,1.212514930297866
San Jose,International,2024-02-11,229113,277067,48070,11341,36613,13.214493245316113,4.0932337665618785,7.90019195390369
San Jose,International,2024-02-12,125140,476807,14518,1346,350321,73.47228543205112,0.28229451329363875,8.293150928434882
San Jose,India,2024-02-13,40240,108654,230,1897,66517,61.219099158797654,1.7459090323411932,1.5868595052306016
San Jose,International,2024-02-14,18859,67740,8213,3296,45585,67.29406554472985,4.865662828461765,1.5792495836809946
San Jose,India,2024-02-15,63266,93627,26274,738,29623,31.639377529986007,0.7882341632221475,3.5592826008115557
San Jose,India,2024-02-16,231101,258115,29997,7789,19225,7.448230439920191,3.0176471727718264,4.839490497450463
San Jose,International,2024-02-17,250708,716512,238762,25441,440363,61.459263766691976,3.5506732615783125,8.328593728005588
San Jose,India,2024-02-18,92003,114735,32097,507,22225,19.370723841896545,0.44188782847431035,1.4435897806903588
San Jose,International,2024-02-19,24527,31837,1185,1193,6117,19.213493733706066,3.7472123629738987,3.080041212977251
San Jose,International,2024-02-20,185798,360097,175675,6679,167620,46.54856885783553,1.8547780181451108,5.02756106527102
San Jose,International,2024-02-21,28603,53972,54,2322,23047,42.701771288816424,4.302230786333654,2.931584767839257
San Jose,International,2024-02-22,59323,456351,29772,16309,380719,83.42679209643454,3.5737842143437835,5.621496427120942
San Jose,International,2024-02-23,58986,275849,28196,9997,206866,74.99247776863429,3.6240841909885484,4.265678260766024
San Jose,International,2024-02-24,104794,550961,73089,15977,430190,78.07993669243378,2.8998422755875644,6.299473950974733
San Jose,India,2024-02-25,109110,491565,36421,6590,375865,76.46292962273556,1.3406161952132476,6.007261286933509
San Jose,India,2024-02-26,81410,102268,67940,1631,19227,18.800602338952558,1.5948292721085773,2.265171820419106
San Jose,India,2024-02-27,15684,174998,13381,2536,156778,89.58845243945646,1.4491594189647883,4.087399407950947
San Jose,International,2024-02-28,112664,685841,77867,25014,548163,79.92566790261883,3.6472010276434332,7.705624972192648
San Jose,India,2024-02-29,225531,332889,213432,5256,102102,30.67148508962447,1.5789046799383577,9.741691780128399
San Jose,International,2024-03-01,53588,98077,39442,3336,41153,41.959888658910856,3.401409096934042,1.6793193069582415
San Jose,International,2024-03-02,279156,393335,13321,13114,101065,25.69438265092097,3.3340536692641134,5.063759325860286
San Jose,International,2024-03-03,7915,641184,2240,6886,626383,97.69161426361231,1.0739506912212406,7.26195247878074
San Jose,International,2024-03-04,587772,748874,202038,26621,134481,17.957760584557615,3.5548036118225497,8.07743736694659
San Jose,India,2024-03-05,83664,146878,14972,5353,57861,39.39391876251038,3.6445213033946544,1.9301818690270713
San Jose,India,2024-03-06,113540,823911,12181,16924,693447,84.16527998776567,2.054105358467116,9.10188797304136
San Jose,International,2024-03-07,37708,192846,29127,2889,152249,78.94848739408647,1.4980865561121308,7.095798765816857
San Jose,International,2024-03-08,57042,108448,13038,2440,48966,45.15159339038065,2.249926231926822,7.731474418292956
San Jose,India,2024-03-09,295246,326795,94895,12438,19111,5.84800869046344,3.8060557842072247,9.540306660742322
San Jose,International,2024-03-10,61850,78409,36438,902,15657,19.968370977821422,1.1503781453659656,4.112585900694548
San Jose,International,2024-03-11,61709,119643,8156,2077,55857,46.68639201624834,1.7359979271666541,1.6325200092621766
San Jose,International,2024-03-12,47602,52139,25996,1773,2764,5.301214062410096,3.4005255183260132,3.3586363185444856
San Jose,India,2024-03-13,10347,154543,1102,3317,140879,91.15844781064169,2.1463282063891604,1.8047190373025639
San Jose,India,2024-03-14,3473,19126,2563,69,15584,81.48070689114294,0.36076545017254,1.2555470945041094
San Jose,International,2024-03-15,136888,874242,55974,29924,707430,80.9192420405334,3.4228508811061467,9.784932107563272
San Jose,International,2024-03-16,202139,221640,37589,2694,16807,7.583017505865368,1.2154845695722793,2.8550303099003753
San Jose,International,2024-03-17,513669,614554,128209,26070,74815,12.173869179925605,4.24210077552176,8.56968908636874
San Jose,International,2024-03-18,128756,136326,52172,6555,1015,0.744538826049323,4.808327098279125,4.481798426574001
San Jose,India,2024-03-19,8550,31936,4239,1030,22356,70.00250501002004,3.2252004008016035,2.964693082413752
San Jose,International,2024-03-20,116118,164673,32462,3669,44886,27.257656082053522,2.228051957515804,3.0443145176050126
San Jose,International,2024-03-21,354216,742489,9519,28968,359305,48.39196270921185,3.9014719409984524,8.970807773703703
San Jose,India,2024-03-22,1330,205127,1308,5402,198395,96.71813071901796,2.6334904717565215,4.787573831779191
San Jose,International,2024-03-23,430313,566845,409125,21924,114608,20.218578270955906,3.8677239809824555,8.049285320535777
San Jose,India,2024-03-24,629,18061,56,590,16842,93.25065057305797,3.266707269807873,0.9771909426015971
San Jose,India,2024-03-25,3827,23640,1159,810,19003,80.3849407783418,3.4263959390862944,0.3626007121944276
San Jose,India,2024-03-26,12540,314756,6327,685,301531,95.79833267674009,0.21762889349210185,7.273668435653814
San Jose,International,2024-03-27,175276,200351,165044,7089,17986,8.977244935138831,3.5382903005225828,4.8675432330918404
San Jose,India,2024-03-28,37934,107059,2014,3658,65467,61.15039370814224,3.416807554712822,6.243912624065825
San Jose,International,2024-03-29,117688,379720,42507,15361,246671,64.96128726430001,4.04534920467713,4.427973711092557
San Jose,India,2024-03-30,432443,459886,202697,9656,17787,3.8676976468081223,2.09965078302014,6.5993755730144334
San Jose,India,2024-03-31,351203,565083,91145,24619,189261,33.49260197174574,4.356705121194586,9.688521217316758
San Jose,International,2024-04-01,15252,25641,3233,553,9836,38.36043836043836,2.1567021567021567,0.29193657982081894
San Jose,International,2024-04-02,75979,86422,64179,4062,6381,7.383536599476985,4.700192080720187,4.138338554421101
San Jose,India,2024-04-03,9959,51790,9794,1442,40389,77.98609770225913,2.7843212975477893,0.6361585701700468
San Jose,India,2024-04-04,508198,612750,154371,14945,89607,14.62374541003672,2.4390044879640964,9.361816682871916
San Jose,International,2024-04-05,69677,278054,20079,4246,204131,73.41415696231667,1.527041509922533,3.83227224357051
San Jose,India,2024-04-06,587308,631629,407145,28086,16235,2.5703379673827516,4.446597607139634,7.32113138972942
San Jose,International,2024-04-07,285157,521342,179011,22123,214062,41.05980335365269,4.243471655842038,6.453377024115094
San Jose,International,2024-04-08,49510,90878,15886,4347,37021,40.737032064966215,4.7833359008781,0.9437838089327448
San Jose,International,2024-04-09,188110,231342,145701,310,42922,18.553483587070225,0.13400074348799612,3.1884868146308025
San Jose,India,2024-04-10,441226,453571,103003,12734,-389,-0.0857638605642777,2.807498715746818,5.599326753950642
San Jose,India,2024-04-11,1031,9114,728,123,7960,87.33816107087996,1.349572086899276,0.3060246975429044
San Jose,International,2024-04-12,109672,540360,40246,3340,427348,79.08579465541492,0.6181064475534829,9.22316400815399
San Jose,India,2024-04-13,2463,22424,636,763,19198,85.6136282554406,3.402604352479486,0.9534840606923389
San Jose,International,2024-04-14,40762,64988,23885,1228,22998,35.388071643995815,1.8895796146980983,9.135958321091232
San Jose,International,2024-04-15,307301,328874,285539,8030,13543,4.1179904765959,2.4416645888699016,4.405153459202897
San Jose,International,2024-04-16,36374,106151,35897,3812,65965,62.14260817137851,3.5911107761584913,6.855559279846912
San Jose,India,2024-04-17,103685,592230,11565,24351,464194,78.38069668878646,4.111747125272276,7.349069704790093
San Jose,International,2024-04-18,95735,361603,40272,12374,253494,70.10284759805643,3.421984883974967,4.742897353718703
San Jose,International,2024-04-19,282232,377259,237027,1692,93335,24.740297779509568,0.4484982465627062,3.850047959890652
San Jose,International,2024-04-20,182597,426737,48482,15538,228602,53.56976310936245,3.6411185343666004,6.829941519194921
San Jose,India,2024-04-21,14139,107771,640,3046,90586,84.05415185903443,2.826363307383248,8.409347343320105
San Jose,International,2024-04-22,171424,251983,11633,3900,76659,30.42229039260585,1.5477234575348338,2.6008546861222346
San Jose,International,2024-04-23,65272,256686,1145,10678,180736,70.41131966683028,4.159946393648271,8.912708333333333
San Jose,International,2024-04-24,37477,61466,9455,607,23382,38.04054273907526,0.9875378257898675,0.9130362190146114
San Jose,India,2024-04-25,61194,372678,50783,14039,297445,79.81286794498199,3.767058962428692,4.337275362251374
San Jose,India,2024-04-26,105561,190001,91995,7466,76974,40.512418355692866,3.929453002878932,5.236791297049911
San Jose,India,2024-04-27,113635,163473,91270,4364,45474,27.81743774201244,2.6695539936258585,1.6776174513346447
San Jose,International,2024-04-28,123924,254829,97097,5084,125821,49.37467870611273,1.9950633562114202,6.375753875869592
San Jose,India,2024-04-29,174866,520416,74423,23837,321713,61.818429871487425,4.580374162208694,5.289780922997734
San Jose,International,2024-04-30,9040,10340,2844,409,891,8.617021276595745,3.9555125725338494,1.5533152163299397
San Jose,International,2024-05-01,246920,607999,124333,11921,349158,57.42739708453468,1.9606940142993654,7.59053822872252
San Jose,International,2024-05-02,202763,364289,19635,18088,143438,39.37478210980842,4.965288548377799,3.6430025687793752
San Jose,India,2024-05-03,64100,95185,34890,973,30112,31.63523664442927,1.0222198875873298,1.6941725341677853
San Jose,International,2024-05-04,175929,316349,72015,5440,134980,42.668065965120796,1.7196197870073875,9.120817846009778
San Jose,International,2024-05-05,113254,121326,55071,5907,2165,1.7844485106242685,4.868700855546215,5.6870398434032055
San Jose,International,2024-05-06,61682,130800,11176,4462,64656,49.43119266055046,3.41131498470948,1.8600039845039484
San Jose,International,2024-05-07,335596,818937,116969,26186,457155,55.8229753937116,3.1975597634494473,9.911009473427132
San Jose,International,2024-05-08,148711,312957,136817,4347,159899,51.092961652878834,1.3890087136571478,3.9471906834509642
San Jose,India,2024-05-09,48606,146101,3763,6004,91491,62.62174796887084,4.109485903587244,4.902983013511804
San Jose,India,2024-05-10,123330,337318,24131,4380,209608,62.13958341979971,1.2984779940590185,3.624769447736257
San Jose,International,2024-05-11,190695,365912,104102,5054,170163,46.503804193357965,1.3812064102844401,4.416586169308665
San Jose,India,2024-05-12,85176,139808,5358,5546,49086,35.109578850995646,3.9668688487067976,8.883641754285412
San Jose,India,2024-05-13,53964,326908,4802,13058,259886,79.49820744674344,3.9943959768497557,6.580101567390548
San Jose,International,2024-05-14,32584,85253,911,2336,50333,59.0395645901024,2.74007952799315,4.161011063263201
San Jose,International,2024-05-15,535851,778406,478672,17965,224590,28.85255252400418,2.307921573060845,9.464402133802562
San Jose,International,2024-05-16,289957,558672,44877,26180,242535,43.412771715783144,4.686112781739554,7.034974275787584
San Jose,India,2024-05-17,35069,45972,12518,1658,9245,20.110066997302706,3.606543113199339,5.164029722489006
San Jose,International,2024-05-18,11401,79863,6095,606,67856,84.96550342461465,0.7587994440479321,9.34753474762253
San Jose,International,2024-05-19,66986,142668,479,1058,74624,52.306053214455936,0.7415818543751928,2.617857055697997
San Jose,International,2024-05-20,418,169609,238,5945,163246,96.24843021301935,3.5051206009115083,3.7506764016911642
